text,video,Frame_hate,random_frame,random_ocr_text
 Democrats everywhere and anywhere. There was no surprise here. And that's why we deployed,non_hate_video_165,0,non_hate_video_165_frame8010.jpg,"Tweet Home # Explore Fact Checking This Now.  Here' s the current narrative:  Notifications Trump had the government WATERMARK THE Messages BALLOTS! !  This means. . that the mark can only be seen under a What' s happening Bookmarks specific light.  Therefore, we will all soon know if the ballots counted List:  were real. . or fraudulent.  8 Profile ALEX PAH LA| SLOESTARY OF STATE| STATE OF CARBON A 0000 More August 5,2020 To:  FROM:  RE:  NEWS WAR ROOM VOICE"
" National Guard soldiers to 12 different states. Steve, you've just broken certainly perhaps the",non_hate_video_165,0,non_hate_video_165_frame8370.jpg,NEWS TARS NEWS VOICE
 biggest news since the election here on this show are arrests inevitably coming down the road.,non_hate_video_165,0,non_hate_video_165_frame8460.jpg,NEWS MARS NEWS VOICE
 They're coming not just down the road. They're being implemented. What you saw Corey Wendowski,non_hate_video_165,0,non_hate_video_165_frame8700.jpg,SUPPORT THE IN F 0 WAR NEWS NEWS IN F 0 WAR SST 0 VOICE
" and Pam Biondi saying when they were in Clay County and as well in Philadelphia,",non_hate_video_165,0,non_hate_video_165_frame8820.jpg,NEWS NEWS WARS VOICE
" that was not just a threat. That was exactly what's going to happen. People will be arrested as of tonight, tomorrow, and it will go on for quite a while. And this was a total sting operation that I can say.",non_hate_video_165,0,non_hate_video_165_frame8940.jpg,NEWS VOICE
" deal with classified information. As you know, I do not work for our government, but because I'm loyal to the republic, and I work with a lot of people who are loyal to this republic, including",non_hate_video_165,0,non_hate_video_165_frame9810.jpg,NEWS VOICE
" the 16 intelligence services, the secret service, our civilian service, they've all been great,",non_hate_video_165,0,non_hate_video_165_frame10140.jpg,NEWS VOICE
 and they've kept it quiet. And I've been given the permission to say what I've just said.,non_hate_video_165,0,non_hate_video_165_frame10290.jpg,NEWS VOICE
 And I've been given the permission to say what I just said.,non_hate_video_165,0,,
" I have nothing more to say, but this is not a surprise here.",non_hate_video_165,0,non_hate_video_165_frame10440.jpg,NEWS VARS VOICE
 This is the biggest sting operation probably in our country that we've ever had.,non_hate_video_165,0,,
 So how is this watermark on the ballots?,non_hate_video_165,0,non_hate_video_165_frame10710.jpg,DOM NEWS WAR ROOM VOICE
" What is the significance of that as to is it going to stop from fake ballots being counted or how is that going to be used? Well, we use it in any way that we need to use it in terms of counting, knowing which ones were fake, which ones were not.",non_hate_video_165,0,non_hate_video_165_frame11010.jpg,INFO NEWS WARS VOICE
 It's a very sophisticated code.,non_hate_video_165,0,non_hate_video_165_frame11160.jpg,NEWS WARS VOICE
" So if you just throw them away, these are cyber communication implementations that we have the code for.",non_hate_video_165,0,non_hate_video_165_frame11400.jpg,NEWS WAR ROOM VOICE
 We know exactly what was thrown away.,non_hate_video_165,0,non_hate_video_165_frame11460.jpg,NEWS WARR OOM VOICE
 We know exactly what was placed.,non_hate_video_165,0,non_hate_video_165_frame11490.jpg,NEWS WAR ROOM VOICE
" We know exactly who has it and we know exactly where it went away, we know exactly what was placed, we know exactly who has it",non_hate_video_165,0,non_hate_video_165_frame11550.jpg,SUPPORT THE IN F 0 WAR IN F 0 WAR 5 STORE. COM NEWS WAR ROOM VOICE
 and we know exactly where it went.,non_hate_video_165,0,non_hate_video_165_frame11580.jpg,SUPPORT THE IN FOR WAR IN FORWARD STORE. COM NEWS WAR ROOM VOICE
 I can't go any further than that.,non_hate_video_165,0,non_hate_video_165_frame11670.jpg,SUPPORT THE IN FOR WAR IN FORWARD STORE. COM INFO NEWS VOICE
 I've been in for like two weeks.,non_hate_video_166,0,non_hate_video_166_frame0.jpg,49°
" Fuck wrong with you, bitch.",non_hate_video_166,0,non_hate_video_166_frame90.jpg,49°
 I've been in for like two weeks and then I'm fine.,non_hate_video_166,0,non_hate_video_166_frame120.jpg,4 S
" Fuck wrong with you, you got my fucking daughter out here, bitch.",non_hate_video_166,0,non_hate_video_166_frame210.jpg,888
 Come on!,non_hate_video_166,0,non_hate_video_166_frame270.jpg,330
" Stupid ass over three motherfucking dollars, motherfucking bitch!",non_hate_video_166,0,non_hate_video_166_frame300.jpg,111
" Fuck wrong with you, you wanna talk all that shit you're trying to.",non_hate_video_166,0,non_hate_video_166_frame420.jpg,333
" Bitch, you made $10, bitch!",non_hate_video_166,0,non_hate_video_166_frame600.jpg,DU S
" Fuck wrong with you, ho!",non_hate_video_166,0,non_hate_video_166_frame690.jpg,E E
 I'll tear this bitch up! You lucky I got my motherfucking wrong with you! Who? I'll tear this bitch up!,non_hate_video_166,0,non_hate_video_166_frame750.jpg,111
 You like how I got my motherfucking daughter with me?,non_hate_video_166,0,non_hate_video_166_frame780.jpg,111
 I will break body shit!,non_hate_video_166,0,non_hate_video_166_frame900.jpg,111
 I'm a bitch! I'm a bitch!,non_hate_video_166,0,non_hate_video_166_frame930.jpg,A
 Bitch! Three dollars a night!,non_hate_video_166,0,non_hate_video_166_frame1020.jpg,1000
" Three dollars a night, bitch!",non_hate_video_166,0,non_hate_video_166_frame1050.jpg,111
 Fuck wrong with you! Who?,non_hate_video_166,0,non_hate_video_166_frame1200.jpg,888
" You got me acting a fool in front of my motherfucking daughter, you dumbass bitch.",non_hate_video_166,0,non_hate_video_166_frame1380.jpg,111
" I'll tell you when you get off work, bitch.",non_hate_video_166,0,non_hate_video_166_frame1440.jpg,111
" Three motherfucking dollars in 12, city.",non_hate_video_166,0,non_hate_video_166_frame1500.jpg,888
 Three dollars.,non_hate_video_166,0,non_hate_video_166_frame1590.jpg,F
" Fuck off what you want, I'm calling for my ass, bitch.",non_hate_video_166,0,non_hate_video_166_frame1740.jpg,100
 Three dollars.,non_hate_video_166,0,non_hate_video_166_frame1830.jpg,111
" Bitch, don't get your ass whooped.",non_hate_video_166,0,non_hate_video_166_frame1890.jpg,111
" Don't get your ass whooped. I left my daughter in the car, bitch!",non_hate_video_166,0,non_hate_video_166_frame2010.jpg,700
" I'm not gonna bring the fucking car, bitch!",non_hate_video_166,0,non_hate_video_166_frame2130.jpg,100
" Fuck what I'm doing! You want your ass whooped too, bitch?",non_hate_video_166,0,non_hate_video_166_frame2190.jpg,LARA
" Oh, it's Andrew! Exactly, bitch!",non_hate_video_166,0,non_hate_video_166_frame2340.jpg,D D
" I got my baby in my hand, bitch, because you guys are baby! Don't pay for my kid, bitch!",non_hate_video_166,0,non_hate_video_166_frame2490.jpg,JIA
" That's the fucking nothing to do! Give your baby up, bitch! You're my hand, bitch, cause you guys are babies. Don't tell them I can't, bitch. That's the lesson I'm not going to do. Give your baby up, bitch.",non_hate_video_166,0,non_hate_video_166_frame2610.jpg,J J
" You're trying to lose out of debt, bitch.",non_hate_video_166,0,non_hate_video_166_frame2640.jpg,110
" Exactly, bitch.",non_hate_video_166,0,non_hate_video_166_frame2730.jpg,I
" You had that bank over $3.12 for $12, bitch.",non_hate_video_166,0,non_hate_video_166_frame2880.jpg,111
 $3.,non_hate_video_166,0,non_hate_video_166_frame2910.jpg,X
 And your white ass going down.,non_hate_video_166,0,non_hate_video_166_frame2940.jpg,can
 I know exactly what you came.,non_hate_video_166,0,non_hate_video_166_frame3060.jpg,KENT
 I know exactly what you came. I take you to the house because I didn't do that. That's exactly what you're doing.,non_hate_video_166,0,non_hate_video_166_frame3150.jpg,111
 I take you to the house because I didn't do that. That's what you're not about doing.,non_hate_video_166,0,non_hate_video_166_frame3270.jpg,111
 I'm not about doing that.,non_hate_video_166,0,non_hate_video_166_frame3300.jpg,111
" Bitch, you almost hit my child.",non_hate_video_166,0,non_hate_video_166_frame3360.jpg,LOP
 I'm going to fuck you up.,non_hate_video_166,0,non_hate_video_166_frame3420.jpg,58同城
 $3.,non_hate_video_166,0,,
 Some of y'all will grab you.,non_hate_video_166,0,non_hate_video_166_frame3480.jpg,111
 You better watch who the fuck you throwing shit at.,non_hate_video_166,0,non_hate_video_166_frame3510.jpg,111
 oh,non_hate_video_167,0,non_hate_video_167_frame0.jpg,94 k弄
 oh,non_hate_video_167,0,non_hate_video_167_frame90.jpg,Mearwerg
 oh,non_hate_video_167,0,non_hate_video_167_frame120.jpg,Meerwere
 sale,non_hate_video_167,0,non_hate_video_167_frame150.jpg,29 13
 sale,non_hate_video_167,0,non_hate_video_167_frame240.jpg,20 13
 il a écrasé,non_hate_video_167,0,non_hate_video_167_frame300.jpg,64ke
 il est mort,non_hate_video_167,0,non_hate_video_167_frame300.jpg,64ke
 il est mort,non_hate_video_167,0,non_hate_video_167_frame390.jpg,104k
 il est mort,non_hate_video_167,0,non_hate_video_167_frame420.jpg,104
 il est mort,non_hate_video_167,0,non_hate_video_167_frame450.jpg,FOE
 il est mort,non_hate_video_167,0,non_hate_video_167_frame540.jpg,BY
 il est mort,non_hate_video_167,0,non_hate_video_167_frame570.jpg,Mee
 il est mort il est écrasé ! Il est mort ! Il est mort ! Il est mort ! Il est écrasé !,non_hate_video_167,0,non_hate_video_167_frame660.jpg,54 k
 Il est écrasé !,non_hate_video_167,0,non_hate_video_167_frame750.jpg,To u fik- Bou hr l ch
 Il est écrasé !,non_hate_video_167,0,non_hate_video_167_frame780.jpg,123
" Il est écrasé ! Oh, il a fumé une voiture !",non_hate_video_167,0,non_hate_video_167_frame840.jpg,154 k
 Il a fumé la voiture !,non_hate_video_167,0,non_hate_video_167_frame930.jpg,11
 Oh !,non_hate_video_167,0,non_hate_video_167_frame990.jpg,"29 13<img>};

54ke"
 Il a fumé la voiture !,non_hate_video_167,0,non_hate_video_167_frame1050.jpg,54 kee r ge
 you Thank you.,non_hate_video_168,0,non_hate_video_168_frame1230.jpg,S
" Yeah, you suck! How dare you get rid of everybody else? Get out! No! No, you go! I'm not going anywhere, shithead! Get the fuck out of my neighborhood! Get out!",non_hate_video_169,0,non_hate_video_169_frame60.jpg,A
 You suck. You're a mediocre piece of shit you can't even play.,non_hate_video_169,0,non_hate_video_169_frame570.jpg,A
 You suck. I've been playing 41 years.,non_hate_video_169,0,,
 You suck. I'm a left-handed guitarist. You suck.,non_hate_video_169,0,non_hate_video_169_frame720.jpg,THE
 No! No. No!,non_hate_video_169,0,non_hate_video_169_frame810.jpg,7
 You go. Get the fuck out.,non_hate_video_169,0,,
 Get the fuck out!,non_hate_video_169,0,non_hate_video_169_frame930.jpg,5
 Get out! Fuck you!,non_hate_video_169,0,non_hate_video_169_frame1170.jpg,5
 Fuck that asshole!,non_hate_video_169,0,non_hate_video_169_frame1290.jpg,1
 Get out! Where are you from?,non_hate_video_169,0,non_hate_video_169_frame1350.jpg,10
 Where are you from?,non_hate_video_169,0,non_hate_video_169_frame1440.jpg,10
 Go to a studio and rehearse!,non_hate_video_169,0,non_hate_video_169_frame1500.jpg,15
 Maybe something you learn! You suck! You're,non_hate_video_169,0,non_hate_video_169_frame1560.jpg,1
 a no-tell-a piece of shit! You oppose your life and talent and all that everybody around,non_hate_video_169,0,non_hate_video_169_frame1620.jpg,10
 you and they want you to do it or not! Get out! How dare you come down here and do this!,non_hate_video_169,0,non_hate_video_169_frame1740.jpg,5
" I'm here 14 years old, up to this time I hope like! You're a disgrace! You suck. How dare you? I'm almost three blocks down.",non_hate_video_169,0,non_hate_video_169_frame2040.jpg,&
 Who the hell do you think you are? Who the hell do you think you are?,non_hate_video_169,0,non_hate_video_169_frame2160.jpg,A
 You any kind of artist? Anybody know who you are? Maybe anybody else wants to enjoy the peace and quiet.,non_hate_video_169,0,non_hate_video_169_frame2370.jpg,C
 This is one of the most important places in all of North America. Who are you? Who are you? You miserable,non_hate_video_169,0,non_hate_video_169_frame2580.jpg,111
 presumptive you as no talent. You're no artist. An artist respects the silence that serves,non_hate_video_169,0,non_hate_video_169_frame2670.jpg,5
 as the foundation of creativity. You obviously don't have the talent. You don't have enough,non_hate_video_169,0,non_hate_video_169_frame2820.jpg,#
 respect for yourself or other people or what it is to express yourself in music or any other form of creativity. And I'm an NYU film,non_hate_video_169,0,non_hate_video_169_frame3060.jpg,!
" school graduate, sucker, and the School of Visual Arts and the Academy of Art University",non_hate_video_169,0,non_hate_video_169_frame3210.jpg,1
" in San Francisco. You suck. You are no talent. If you really have talent, go practice and",non_hate_video_169,0,non_hate_video_169_frame3360.jpg,1
 then get yourself a gig instead of ruining,non_hate_video_169,0,non_hate_video_169_frame3480.jpg,7
 the end of the day for everybody down here. You're a disgrace. You're everything that's,non_hate_video_169,0,non_hate_video_169_frame3600.jpg,11
" gone wrong in this world. You're self-consumed, no talent, mediocre piece of shit. And I've",non_hate_video_169,0,non_hate_video_169_frame3750.jpg,7
" earned my right to say it. Okay? I had 200,000 people with Bill Grant. In 1975, I walked Bob Dylan up on stage.",non_hate_video_169,0,non_hate_video_169_frame3840.jpg,1
 Who the fuck are you?,non_hate_video_169,0,,
 I knew the Grateful Dead from 1966.,non_hate_video_169,0,non_hate_video_169_frame4140.jpg,!
 Who the fuck are you?,non_hate_video_169,0,non_hate_video_169_frame4170.jpg,5
 You nothing.,non_hate_video_169,0,non_hate_video_169_frame4230.jpg,A
 You nothing.,non_hate_video_169,0,non_hate_video_169_frame4290.jpg,5
 You are nothing.,non_hate_video_169,0,non_hate_video_169_frame4350.jpg,A
 And you will never be anything.,non_hate_video_169,0,non_hate_video_169_frame4410.jpg,A
" Never. How dare you? How dare you? You miserable, mediocre nothing! Shame on you.",non_hate_video_169,0,non_hate_video_169_frame4530.jpg,111
 You cracked stupid little smile. You little pip.,non_hate_video_169,0,non_hate_video_169_frame4890.jpg,2015
 Go learn to play.,non_hate_video_169,0,non_hate_video_169_frame4920.jpg,1
 Go learn to play.,non_hate_video_169,0,non_hate_video_169_frame4980.jpg,7
 You're flat.,non_hate_video_169,0,non_hate_video_169_frame5040.jpg,A
 You can't even carry a fucking note.,non_hate_video_169,0,non_hate_video_169_frame5070.jpg,A
" I don't care about your little, like, horn lip.",non_hate_video_169,0,non_hate_video_169_frame5100.jpg,A
 This doesn't mean that you know how to play.,non_hate_video_169,0,non_hate_video_169_frame5160.jpg,CSC
 You're flat.,non_hate_video_169,0,non_hate_video_169_frame5220.jpg,A
 I'm trained classically.,non_hate_video_169,0,non_hate_video_169_frame5250.jpg,5
 I'm trained contemporaneously.,non_hate_video_169,0,non_hate_video_169_frame5280.jpg,A
 And you suck.,non_hate_video_169,0,non_hate_video_169_frame5370.jpg,A
 No!,non_hate_video_169,0,non_hate_video_169_frame5400.jpg,!
 No.,non_hate_video_169,0,non_hate_video_169_frame5430.jpg,5
 No.,non_hate_video_169,0,non_hate_video_169_frame5490.jpg,C
 Let me see you!,non_hate_video_170,0,non_hate_video_170_frame60.jpg,2015
 I see Darnie!,non_hate_video_170,0,non_hate_video_170_frame180.jpg,5
 Move motherfucker move move son of a bitch,non_hate_video_171,0,non_hate_video_171_frame120.jpg,Outside Long 100
 I'll kill your mother kill your mother man your motherfucker,non_hate_video_171,0,non_hate_video_171_frame390.jpg,Outside Long $ 400 100 20
 Guys please just go play.,non_hate_video_171,0,non_hate_video_171_frame750.jpg,"Middle team_ God VillaD X 1:16 team_ bilk la Round 1/30 $ 4300 53350 To Pro, tara stop lg gg $ 3760 CR 4 ZY CR 4 ZY- Dragon_ F ipl 51 74 FACE IT"
 Stop. Please report yellow.,non_hate_video_171,0,non_hate_video_171_frame960.jpg,T Start $ 3650 [ FACE T- To[ 0/0 h [ FACE T- To[ 0/0 h [ FACE T- To[ 0 h[ 0/0 h[ 0/0 h[ 0/0 h[ 0/0 [ FACE T- To[ 0/0 h[ 0/0 h[ 0/0 h[ . 0/0 h[ 0/0 h[ 0/0 h[ 53250: Team award for eli mating the ene my team.  100 20
" Report yellow, Germany motherfucker.",non_hate_video_171,0,non_hate_video_171_frame1260.jpg,Extended A $ 3800 56
 Report yellow Germany motherfucker Report yellow,non_hate_video_171,0,non_hate_video_171_frame1380.jpg,$ 3800 56
 Report yellow,non_hate_video_171,0,non_hate_video_171_frame1530.jpg,T Start PLAYING ON $ 5200 100 20/120
 Why yellow always take bomb man?,non_hate_video_171,0,non_hate_video_171_frame1560.jpg,"Buy Time Remaining 00:18 GRENADE $ 5200 PISTOL HEAVY GRENADE S MG $ 5,200 EQUIPMENT RIFLE $ 800 $ 100 $ 550 $ 5,000 [ ESCAPE] BACK [ F 4] RE- BUY PREVIOUS [ F 3] AUTO BUY"
 To,non_hate_video_171,0,non_hate_video_171_frame1800.jpg,$ 50 100 20720
 Yellow please,non_hate_video_171,0,non_hate_video_171_frame1860.jpg,T Start $ 50 100
" Report all faces report all faces, report",non_hate_video_171,0,non_hate_video_171_frame1950.jpg,$ 50 100
" Please, please guys",non_hate_video_171,0,non_hate_video_171_frame2040.jpg,100
 Can you pay it?,non_hate_video_171,0,non_hate_video_171_frame2070.jpg,Outside Tun $ 50 100
" Stay back you take the bomb, motherfucker stupid",non_hate_video_171,0,non_hate_video_171_frame2220.jpg,Outside Tunn $ 600 100 100
" Wow, wow",non_hate_video_171,0,non_hate_video_171_frame2370.jpg,$ 600 100 100
" Report yellow, please all! All report!",non_hate_video_171,0,non_hate_video_171_frame2550.jpg,Outside Tunnel $ 600 100 100
" Oh man, report me!",non_hate_video_171,0,non_hate_video_171_frame2610.jpg,$ 600 100 100
 Please come!,non_hate_video_171,0,non_hate_video_171_frame2640.jpg,Outside $ 600 100 100
 Please come!,non_hate_video_171,0,non_hate_video_171_frame2670.jpg,Outside $ 600 100 100
 Please!,non_hate_video_171,0,non_hate_video_171_frame2700.jpg,Outside Tunn s!  $ 600 100 100
" Block! Yellow, block me! Wow!",non_hate_video_171,0,non_hate_video_171_frame2790.jpg,Outside Tunn $ 600 100 100
 Give me both! I'm coming too!,non_hate_video_171,0,non_hate_video_171_frame2880.jpg,Outside Tun ne 100 100
 Report! Report Yellow!,non_hate_video_171,0,non_hate_video_171_frame2970.jpg,100 100
" Nice! Yellow, please go play! I want to kill you I want to kill you I want to kill you Nice",non_hate_video_171,0,non_hate_video_171_frame3210.jpg,Upper Tunnel team_ b ikk la Wins The Round 7 * MVP. CRaZY- Dragon. Fi. . . for most at i imina tio s + $ 3250 $ 600 100 100
" Yeah, please, go play",non_hate_video_171,0,non_hate_video_171_frame3240.jpg,Upper Tunn e team_ b ikk la Wins The Round MVP. CR 4 ZY- Dragon_ Fl. . for most aim in at ions $ 3850 100 100
 I'm a dick,non_hate_video_171,0,non_hate_video_171_frame3330.jpg,PLATING ON TE AN TERRORIST 0:11 S 3850 100 100
 I'm a dick,non_hate_video_171,0,non_hate_video_171_frame3390.jpg,Long Doors $ 2950 100
 I'm a dick,non_hate_video_171,0,non_hate_video_171_frame3420.jpg,Long Doors 2 $ 2950 100
 I'm a dick,non_hate_video_171,0,non_hate_video_171_frame3480.jpg,$ 2950 100 98
" Kill you, I'm a dick",non_hate_video_171,0,non_hate_video_171_frame3570.jpg,$ 2950 100
" There's a dark man coming with a bundle, sung by Bob Roberts, Edison record.",non_hate_video_172,0,non_hate_video_172_frame120.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE LF NAX IN S 5
" Most all her life, Hank Griffin's wife, believed in signs you know.",non_hate_video_172,0,non_hate_video_172_frame570.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
 She saw one hanging on a house a week or two ago.,non_hate_video_172,0,non_hate_video_172_frame780.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
" It simply read, your fortune told 25 and 50 cents.",non_hate_video_172,0,non_hate_video_172_frame960.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE LF NAX IN S 5
" She said, I want the best you got regardless of its best.",non_hate_video_172,0,non_hate_video_172_frame1110.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
 I want the kind wherein I find I'm going to be a queen.,non_hate_video_172,0,non_hate_video_172_frame1260.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
" The fortune-selling man says, I know just what you mean.",non_hate_video_172,0,non_hate_video_172_frame1500.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
 He joked the cards and told her yards of things that were to be.,non_hate_video_172,0,non_hate_video_172_frame1680.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE LF NAX IN S 5
" And then in cold of mystery, he just watched it I see.",non_hate_video_172,0,non_hate_video_172_frame1770.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
" He said, lady, there's a dark man coming to your house with a bundle.",non_hate_video_172,0,non_hate_video_172_frame2070.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
 So I went home to wait and see what that present was.,non_hate_video_172,0,non_hate_video_172_frame2190.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
 All of a sudden I see my old man Hank a staggering down the street.,non_hate_video_172,0,non_hate_video_172_frame2340.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
" So Chuck Fuller's gin, he could hardly work with his load.",non_hate_video_172,0,non_hate_video_172_frame2430.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
" Then I knew what that fortune teller meant when he said,",non_hate_video_172,0,,
 There's a dark man coming with a bundle.,non_hate_video_172,0,non_hate_video_172_frame2670.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
" He's a-sneaking the song, softly singing a song.",non_hate_video_172,0,,
 He's a mighty heavy package for the trundle.,non_hate_video_172,0,non_hate_video_172_frame2910.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
 Seems to me there's something wrong.,non_hate_video_172,0,non_hate_video_172_frame3030.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
 There is something kind of vicious for his action.,non_hate_video_172,0,,
" He's a-humming a a-chew by the light of the moon To your house, to your home",non_hate_video_172,0,non_hate_video_172_frame3270.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
 In the night he's gonna roam,non_hate_video_172,0,non_hate_video_172_frame3360.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE LF NAX IN S 5
 There's a dark man comin' with a bonnet room The End Thank you.,non_hate_video_172,0,non_hate_video_172_frame4410.jpg,THERE' S DARK MAN COMING WITH A BUNDLE LEW. DOCK STADE R' S MR SNOW BIG HIT STUNE TELLING 254 IR VOY ANT WORDS MUSIC BY LEIGH IT ON LEIGH TON HE IF E. NAK IN S
" Bill Simmons, sung by Arthur Collins, Edison Records.",non_hate_video_173,0,non_hate_video_173_frame90.jpg,Arthur Collins- Encore 1 Comic Ragtime Minstrel Songs ( Recorded 1905-1908)  Bill Simmons( Recorded 1906)  Arthur Collins Arthur Collins( Encore 1 Comic Ragtime Minstrel Songs) ( Recorded 1905-1908)
" Bill Simmons was a lazy coon, as you would all agree.",non_hate_video_173,0,non_hate_video_173_frame360.jpg,Arthur Collins- Encore 1 Comic Ragtime Minstrel Songs ( Recorded 1905-1908)  Bill Simmons( Recorded 1906)  Arthur Collins Arthur Collins( Encore 1 Comic Ragtime Minstrel Songs) ( Recorded 1905-1908)
" If Wake was round, Bill could be found, satiety could not see.",non_hate_video_173,0,non_hate_video_173_frame480.jpg,Arthur Collins- Encore 1 Comic Ragtime Minstrel Songs ( Recorded 1905-1908)  Bill Simmons( Recorded 1906)  Arthur Collins Arthur Collins( Encore 1 Comic Ragtime Minstrel Songs) ( Recorded 1905-1908)
 But let him hear a band drawn near,non_hate_video_173,0,non_hate_video_173_frame720.jpg,Arthur Collins- Encore 1 Comic Ragtime Minstrel Songs ( Recorded 1905-1908)  Bill Simmons( Recorded 1906)  Arthur Collins Arthur Collins( Encore 1 Comic Ragtime Minstrel Songs) ( Recorded 1905-1908)
 He'd quickly come to life,non_hate_video_173,0,non_hate_video_173_frame750.jpg,Arthur Collins- Encore 1 Comic Ragtime Minstrel Songs ( Recorded 1905-1908)  Bill Simmons( Recorded 1906)  Arthur Collins Arthur Collins( Encore 1 Comic Ragtime Minstrel Songs) ( Recorded 1905-1908)
 No matter if it was Seuss's band,non_hate_video_173,0,non_hate_video_173_frame810.jpg,Arthur Collins- Encore 1 Comic Ragtime Minstrel Songs ( Recorded 1905-1908)  Bill Simmons( Recorded 1906)  Arthur Collins Arthur Collins( Encore 1 Comic Ragtime Minstrel Songs) ( Recorded 1905-1908)
 Or just a drum and pipe,non_hate_video_173,0,non_hate_video_173_frame930.jpg,Arthur Collins- Encore 1 Comic Ragtime Minstrel Songs ( Recorded 1905-1908)  Bill Simmons( Recorded 1906)  Arthur Collins Arthur Collins( Encore 1 Comic Ragtime Minstrel Songs) ( Recorded 1905-1908)
 Hee ha!,non_hate_video_173,0,non_hate_video_173_frame960.jpg,Arthur Collins- Encore 1 Comic Ragtime Minstrel Songs ( Recorded 1905-1908)  Bill Simmons( Recorded 1906)  Arthur Collins Arthur Collins( Encore 1 Comic Ragtime Minstrel Songs) ( Recorded 1905-1908)
 And as they come his way,non_hate_video_173,0,non_hate_video_173_frame1020.jpg,Arthur Collins- Encore 1 Comic Ragtime Minstrel Songs ( Recorded 1905-1908)  Bill Simmons( Recorded 1906)  Arthur Collins Arthur Collins( Encore 1 Comic Ragtime Minstrel Songs) ( Recorded 1905-1908)
